column,order_digits,node_code,node_depth,effective_order_digits,effective_order_names,branch_digits,feature_order_label,feature_set_label,path_label
2212.11212,2212,11212,4,2212,"('OP', 'OP', 'LME', 'OP')",1212,OP>OP>LME>OP,LME+OP,OP:1>OP:2>LME:1>OP:2
2212.11221,2212,11221,4,2212,"('OP', 'OP', 'LME', 'OP')",1221,OP>OP>LME>OP,LME+OP,OP:1>OP:2>LME:2>OP:1
2212.11222,2212,11222,4,2212,"('OP', 'OP', 'LME', 'OP')",1222,OP>OP>LME>OP,LME+OP,OP:1>OP:2>LME:2>OP:2
2212.12111,2212,12111,4,2212,"('OP', 'OP', 'LME', 'OP')",2111,OP>OP>LME>OP,LME+OP,OP:2>OP:1>LME:1>OP:1
2212.12112,2212,12112,4,2212,"('OP', 'OP', 'LME', 'OP')",2112,OP>OP>LME>OP,LME+OP,OP:2>OP:1>LME:1>OP:2
2212.12121,2212,12121,4,2212,"('OP', 'OP', 'LME', 'OP')",2121,OP>OP>LME>OP,LME+OP,OP:2>OP:1>LME:2>OP:1
2212.12122,2212,12122,4,2212,"('OP', 'OP', 'LME', 'OP')",2122,OP>OP>LME>OP,LME+OP,OP:2>OP:1>LME:2>OP:2
2212.12211,2212,12211,4,2212,"('OP', 'OP', 'LME', 'OP')",2211,OP>OP>LME>OP,LME+OP,OP:2>OP:2>LME:1>OP:1
2212.12212,2212,12212,4,2212,"('OP', 'OP', 'LME', 'OP')",2212,OP>OP>LME>OP,LME+OP,OP:2>OP:2>LME:1>OP:2
2212.12221,2212,12221,4,2212,"('OP', 'OP', 'LME', 'OP')",2221,OP>OP>LME>OP,LME+OP,OP:2>OP:2>LME:2>OP:1
2212.12222,2212,12222,4,2212,"('OP', 'OP', 'LME', 'OP')",2222,OP>OP>LME>OP,LME+OP,OP:2>OP:2>LME:2>OP:2
2213.11111,2213,11111,4,2213,"('OP', 'OP', 'LME', 'Investment')",1111,OP>OP>LME>Investment,Investment+LME+OP,OP:1>OP:1>LME:1>Investment:1
2213.11112,2213,11112,4,2213,"('OP', 'OP', 'LME', 'Investment')",1112,OP>OP>LME>Investment,Investment+LME+OP,OP:1>OP:1>LME:1>Investment:2
2213.11121,2213,11121,4,2213,"('OP', 'OP', 'LME', 'Investment')",1121,OP>OP>LME>Investment,Investment+LME+OP,OP:1>OP:1>LME:2>Investment:1
2213.11122,2213,11122,4,2213,"('OP', 'OP', 'LME', 'Investment')",1122,OP>OP>LME>Investment,Investment+LME+OP,OP:1>OP:1>LME:2>Investment:2
2213.11211,2213,11211,4,2213,"('OP', 'OP', 'LME', 'Investment')",1211,OP>OP>LME>Investment,Investment+LME+OP,OP:1>OP:2>LME:1>Investment:1
2213.11212,2213,11212,4,2213,"('OP', 'OP', 'LME', 'Investment')",1212,OP>OP>LME>Investment,Investment+LME+OP,OP:1>OP:2>LME:1>Investment:2
2213.11221,2213,11221,4,2213,"('OP', 'OP', 'LME', 'Investment')",1221,OP>OP>LME>Investment,Investment+LME+OP,OP:1>OP:2>LME:2>Investment:1
2213.11222,2213,11222,4,2213,"('OP', 'OP', 'LME', 'Investment')",1222,OP>OP>LME>Investment,Investment+LME+OP,OP:1>OP:2>LME:2>Investment:2
2213.12111,2213,12111,4,2213,"('OP', 'OP', 'LME', 'Investment')",2111,OP>OP>LME>Investment,Investment+LME+OP,OP:2>OP:1>LME:1>Investment:1
2213.12112,2213,12112,4,2213,"('OP', 'OP', 'LME', 'Investment')",2112,OP>OP>LME>Investment,Investment+LME+OP,OP:2>OP:1>LME:1>Investment:2
2213.12121,2213,12121,4,2213,"('OP', 'OP', 'LME', 'Investment')",2121,OP>OP>LME>Investment,Investment+LME+OP,OP:2>OP:1>LME:2>Investment:1
2213.12122,2213,12122,4,2213,"('OP', 'OP', 'LME', 'Investment')",2122,OP>OP>LME>Investment,Investment+LME+OP,OP:2>OP:1>LME:2>Investment:2
2213.12211,2213,12211,4,2213,"('OP', 'OP', 'LME', 'Investment')",2211,OP>OP>LME>Investment,Investment+LME+OP,OP:2>OP:2>LME:1>Investment:1
2213.12212,2213,12212,4,2213,"('OP', 'OP', 'LME', 'Investment')",2212,OP>OP>LME>Investment,Investment+LME+OP,OP:2>OP:2>LME:1>Investment:2
2213.12221,2213,12221,4,2213,"('OP', 'OP', 'LME', 'Investment')",2221,OP>OP>LME>Investment,Investment+LME+OP,OP:2>OP:2>LME:2>Investment:1
2213.12222,2213,12222,4,2213,"('OP', 'OP', 'LME', 'Investment')",2222,OP>OP>LME>Investment,Investment+LME+OP,OP:2>OP:2>LME:2>Investment:2
2221.1111,2221,1111,3,222,"('OP', 'OP', 'OP')",111,OP>OP>OP,OP,OP:1>OP:1>OP:1
2221.1112,2221,1112,3,222,"('OP', 'OP', 'OP')",112,OP>OP>OP,OP,OP:1>OP:1>OP:2
2221.1121,2221,1121,3,222,"('OP', 'OP', 'OP')",121,OP>OP>OP,OP,OP:1>OP:2>OP:1
2221.1122,2221,1122,3,222,"('OP', 'OP', 'OP')",122,OP>OP>OP,OP,OP:1>OP:2>OP:2
2221.1211,2221,1211,3,222,"('OP', 'OP', 'OP')",211,OP>OP>OP,OP,OP:2>OP:1>OP:1
2221.1212,2221,1212,3,222,"('OP', 'OP', 'OP')",212,OP>OP>OP,OP,OP:2>OP:1>OP:2
2221.1221,2221,1221,3,222,"('OP', 'OP', 'OP')",221,OP>OP>OP,OP,OP:2>OP:2>OP:1
2221.1222,2221,1222,3,222,"('OP', 'OP', 'OP')",222,OP>OP>OP,OP,OP:2>OP:2>OP:2
2221.11111,2221,11111,4,2221,"('OP', 'OP', 'OP', 'LME')",1111,OP>OP>OP>LME,LME+OP,OP:1>OP:1>OP:1>LME:1
2221.11112,2221,11112,4,2221,"('OP', 'OP', 'OP', 'LME')",1112,OP>OP>OP>LME,LME+OP,OP:1>OP:1>OP:1>LME:2
2221.11121,2221,11121,4,2221,"('OP', 'OP', 'OP', 'LME')",1121,OP>OP>OP>LME,LME+OP,OP:1>OP:1>OP:2>LME:1
2221.11122,2221,11122,4,2221,"('OP', 'OP', 'OP', 'LME')",1122,OP>OP>OP>LME,LME+OP,OP:1>OP:1>OP:2>LME:2
2221.11211,2221,11211,4,2221,"('OP', 'OP', 'OP', 'LME')",1211,OP>OP>OP>LME,LME+OP,OP:1>OP:2>OP:1>LME:1
2221.11212,2221,11212,4,2221,"('OP', 'OP', 'OP', 'LME')",1212,OP>OP>OP>LME,LME+OP,OP:1>OP:2>OP:1>LME:2
2221.11221,2221,11221,4,2221,"('OP', 'OP', 'OP', 'LME')",1221,OP>OP>OP>LME,LME+OP,OP:1>OP:2>OP:2>LME:1
2221.11222,2221,11222,4,2221,"('OP', 'OP', 'OP', 'LME')",1222,OP>OP>OP>LME,LME+OP,OP:1>OP:2>OP:2>LME:2
2221.12111,2221,12111,4,2221,"('OP', 'OP', 'OP', 'LME')",2111,OP>OP>OP>LME,LME+OP,OP:2>OP:1>OP:1>LME:1
2221.12112,2221,12112,4,2221,"('OP', 'OP', 'OP', 'LME')",2112,OP>OP>OP>LME,LME+OP,OP:2>OP:1>OP:1>LME:2
2221.12121,2221,12121,4,2221,"('OP', 'OP', 'OP', 'LME')",2121,OP>OP>OP>LME,LME+OP,OP:2>OP:1>OP:2>LME:1
2221.12122,2221,12122,4,2221,"('OP', 'OP', 'OP', 'LME')",2122,OP>OP>OP>LME,LME+OP,OP:2>OP:1>OP:2>LME:2
2221.12211,2221,12211,4,2221,"('OP', 'OP', 'OP', 'LME')",2211,OP>OP>OP>LME,LME+OP,OP:2>OP:2>OP:1>LME:1
2221.12212,2221,12212,4,2221,"('OP', 'OP', 'OP', 'LME')",2212,OP>OP>OP>LME,LME+OP,OP:2>OP:2>OP:1>LME:2
2221.12221,2221,12221,4,2221,"('OP', 'OP', 'OP', 'LME')",2221,OP>OP>OP>LME,LME+OP,OP:2>OP:2>OP:2>LME:1
2221.12222,2221,12222,4,2221,"('OP', 'OP', 'OP', 'LME')",2222,OP>OP>OP>LME,LME+OP,OP:2>OP:2>OP:2>LME:2
2223.11111,2223,11111,4,2223,"('OP', 'OP', 'OP', 'Investment')",1111,OP>OP>OP>Investment,Investment+OP,OP:1>OP:1>OP:1>Investment:1
2223.11112,2223,11112,4,2223,"('OP', 'OP', 'OP', 'Investment')",1112,OP>OP>OP>Investment,Investment+OP,OP:1>OP:1>OP:1>Investment:2
2223.11121,2223,11121,4,2223,"('OP', 'OP', 'OP', 'Investment')",1121,OP>OP>OP>Investment,Investment+OP,OP:1>OP:1>OP:2>Investment:1
2223.11122,2223,11122,4,2223,"('OP', 'OP', 'OP', 'Investment')",1122,OP>OP>OP>Investment,Investment+OP,OP:1>OP:1>OP:2>Investment:2
2223.11211,2223,11211,4,2223,"('OP', 'OP', 'OP', 'Investment')",1211,OP>OP>OP>Investment,Investment+OP,OP:1>OP:2>OP:1>Investment:1
2223.11212,2223,11212,4,2223,"('OP', 'OP', 'OP', 'Investment')",1212,OP>OP>OP>Investment,Investment+OP,OP:1>OP:2>OP:1>Investment:2
2223.11221,2223,11221,4,2223,"('OP', 'OP', 'OP', 'Investment')",1221,OP>OP>OP>Investment,Investment+OP,OP:1>OP:2>OP:2>Investment:1
2223.11222,2223,11222,4,2223,"('OP', 'OP', 'OP', 'Investment')",1222,OP>OP>OP>Investment,Investment+OP,OP:1>OP:2>OP:2>Investment:2
2223.12111,2223,12111,4,2223,"('OP', 'OP', 'OP', 'Investment')",2111,OP>OP>OP>Investment,Investment+OP,OP:2>OP:1>OP:1>Investment:1
2223.12112,2223,12112,4,2223,"('OP', 'OP', 'OP', 'Investment')",2112,OP>OP>OP>Investment,Investment+OP,OP:2>OP:1>OP:1>Investment:2
2223.12121,2223,12121,4,2223,"('OP', 'OP', 'OP', 'Investment')",2121,OP>OP>OP>Investment,Investment+OP,OP:2>OP:1>OP:2>Investment:1
2223.12122,2223,12122,4,2223,"('OP', 'OP', 'OP', 'Investment')",2122,OP>OP>OP>Investment,Investment+OP,OP:2>OP:1>OP:2>Investment:2
2223.12211,2223,12211,4,2223,"('OP', 'OP', 'OP', 'Investment')",2211,OP>OP>OP>Investment,Investment+OP,OP:2>OP:2>OP:1>Investment:1
2223.12212,2223,12212,4,2223,"('OP', 'OP', 'OP', 'Investment')",2212,OP>OP>OP>Investment,Investment+OP,OP:2>OP:2>OP:1>Investment:2
2223.12221,2223,12221,4,2223,"('OP', 'OP', 'OP', 'Investment')",2221,OP>OP>OP>Investment,Investment+OP,OP:2>OP:2>OP:2>Investment:1
